"Step","Feb24_22-53-44_trpo_rover_TRPO - Loss / Value loss","Feb24_22-53-44_trpo_rover_TRPO - Loss / Value loss__MIN","Feb24_22-53-44_trpo_rover_TRPO - Loss / Value loss__MAX"
"29","0.01968263","0.01968263","0.01968263"
"56","0.022705784","0.022705784","0.022705784"
"94","0.017193958","0.017193958","0.017193958"
"115","0.016948966","0.016948966","0.016948966"
"153","0.013851026","0.013851026","0.013851026"
"174","0.013989706","0.013989706","0.013989706"
"212","0.0126092695","0.0126092695","0.0126092695"
"233","0.015187869","0.015187869","0.015187869"
"271","0.011427198","0.011427198","0.011427198"
"292","0.011138276","0.011138276","0.011138276"
"330","0.011988159","0.011988159","0.011988159"
"351","0.010096959","0.010096959","0.010096959"
"389","0.03954388","0.03954388","0.03954388"
"410","0.0148475515","0.0148475515","0.0148475515"
"448","0.012693899","0.012693899","0.012693899"
"469","0.0100732455","0.0100732455","0.0100732455"
"507","0.014152079","0.014152079","0.014152079"
"528","0.012025439","0.012025439","0.012025439"
"566","0.010241141","0.010241141","0.010241141"
"587","0.011110145","0.011110145","0.011110145"
"625","0.0130784465","0.0130784465","0.0130784465"
"646","0.012272883","0.012272883","0.012272883"
"684","0.012047174","0.012047174","0.012047174"
"705","0.0102411695","0.0102411695","0.0102411695"
"743","0.024208182","0.024208182","0.024208182"
"764","0.0101192165","0.0101192165","0.0101192165"
"802","0.009034631","0.009034631","0.009034631"
"823","0.0116842985","0.0116842985","0.0116842985"
"861","0.010847278","0.010847278","0.010847278"
"882","0.010955779","0.010955779","0.010955779"
"920","0.014040559","0.014040559","0.014040559"
"941","0.009853812","0.009853812","0.009853812"
"979","0.008762522","0.008762522","0.008762522"
"1000","0.013737988","0.013737988","0.013737988"
"1038","0.011160818","0.011160818","0.011160818"
"1059","0.007933529","0.007933529","0.007933529"
"1097","0.009504132","0.009504132","0.009504132"
"1118","0.013085005","0.013085005","0.013085005"
"1156","0.00946176","0.00946176","0.00946176"
"1177","0.007435333","0.007435333","0.007435333"
"1215","0.008699306","0.008699306","0.008699306"
"1236","0.0077464553","0.0077464553","0.0077464553"
"1274","0.007023674","0.007023674","0.007023674"
"1295","0.008083144","0.008083144","0.008083144"
"1333","0.0077957558","0.0077957558","0.0077957558"
"1354","0.008751917","0.008751917","0.008751917"
"1392","0.0069212606","0.0069212606","0.0069212606"
"1413","0.006535054","0.006535054","0.006535054"
"1451","0.0075063803","0.0075063803","0.0075063803"
"1472","0.007852637","0.007852637","0.007852637"
"1510","0.0063477755","0.0063477755","0.0063477755"
"1531","0.006461989","0.006461989","0.006461989"
"1569","0.006408619","0.006408619","0.006408619"
"1590","0.0058821538","0.0058821538","0.0058821538"
"1628","0.0075610573","0.0075610573","0.0075610573"
"1649","0.0062578092","0.0062578092","0.0062578092"
"1687","0.006925982","0.006925982","0.006925982"
"1708","0.0060838675","0.0060838675","0.0060838675"
"1746","0.007529597","0.007529597","0.007529597"
"1767","0.007427971","0.007427971","0.007427971"
"1805","0.008433528","0.008433528","0.008433528"
"1826","0.0065876227","0.0065876227","0.0065876227"
"1864","0.0079287","0.0079287","0.0079287"
"1885","0.006064759","0.006064759","0.006064759"
"1923","0.0041755177","0.0041755177","0.0041755177"
"1944","0.006054949","0.006054949","0.006054949"
"1982","0.0050909994","0.0050909994","0.0050909994"
"2003","0.006044379","0.006044379","0.006044379"
"2041","0.0057218573","0.0057218573","0.0057218573"
"2062","0.005898986","0.005898986","0.005898986"
"2100","0.0074807885","0.0074807885","0.0074807885"
"2121","0.0054475637","0.0054475637","0.0054475637"
"2159","0.006971796","0.006971796","0.006971796"
"2180","0.0068177483","0.0068177483","0.0068177483"
"2218","0.0047691935","0.0047691935","0.0047691935"
"2239","0.0050118724","0.0050118724","0.0050118724"
"2277","0.004576398","0.004576398","0.004576398"
"2298","0.0051933224","0.0051933224","0.0051933224"
"2336","0.0038810428","0.0038810428","0.0038810428"
"2357","0.005353103","0.005353103","0.005353103"
"2395","0.004645814","0.004645814","0.004645814"
"2416","0.0033859627","0.0033859627","0.0033859627"
"2454","0.004818772","0.004818772","0.004818772"
"2475","0.0045813755","0.0045813755","0.0045813755"
"2513","0.0040155603","0.0040155603","0.0040155603"
"2534","0.005179575","0.005179575","0.005179575"
"2572","0.004548738","0.004548738","0.004548738"
"2593","0.004054798","0.004054798","0.004054798"
"2631","0.0041147564","0.0041147564","0.0041147564"
"2652","0.0033045998","0.0033045998","0.0033045998"
"2690","0.0043862523","0.0043862523","0.0043862523"
"2711","0.0028552618","0.0028552618","0.0028552618"
"2749","0.0038058693","0.0038058693","0.0038058693"
"2770","0.0034549523","0.0034549523","0.0034549523"
"2808","0.004315365","0.004315365","0.004315365"
"2829","0.003045914","0.003045914","0.003045914"
"2867","0.0034541446","0.0034541446","0.0034541446"
"2888","0.0039282083","0.0039282083","0.0039282083"
"2926","0.0033238416","0.0033238416","0.0033238416"
"2947","0.002769993","0.002769993","0.002769993"
"2985","0.0033061411","0.0033061411","0.0033061411"
"3006","0.0024350355","0.0024350355","0.0024350355"
"3044","0.0027719925","0.0027719925","0.0027719925"
"3065","0.002474047","0.002474047","0.002474047"
"3103","0.002498572","0.002498572","0.002498572"
"3124","0.0026823913","0.0026823913","0.0026823913"
"3162","0.0031364518","0.0031364518","0.0031364518"
"3183","0.0025079323","0.0025079323","0.0025079323"
"3221","0.0032222993","0.0032222993","0.0032222993"
"3242","0.0028570676","0.0028570676","0.0028570676"
"3280","0.0039255293","0.0039255293","0.0039255293"
"3301","0.0027395685","0.0027395685","0.0027395685"
"3339","0.0026412385","0.0026412385","0.0026412385"
"3360","0.003078595","0.003078595","0.003078595"
"3392","0.0021599187","0.0021599187","0.0021599187"
"3419","0.0022049716","0.0022049716","0.0022049716"
"3457","0.002453868","0.002453868","0.002453868"
"3478","0.0031396255","0.0031396255","0.0031396255"
"3516","0.0020534152","0.0020534152","0.0020534152"
"3537","0.0023727769","0.0023727769","0.0023727769"
"3575","0.0017856131","0.0017856131","0.0017856131"
"3596","0.0024317738","0.0024317738","0.0024317738"
"3634","0.002417963","0.002417963","0.002417963"
"3655","0.0036471882","0.0036471882","0.0036471882"
"3693","0.0023454872","0.0023454872","0.0023454872"
"3714","0.001991563","0.001991563","0.001991563"
"3752","0.0031168824","0.0031168824","0.0031168824"
"3773","0.0022104003","0.0022104003","0.0022104003"
"3811","0.0018990709","0.0018990709","0.0018990709"
"3832","0.002041308","0.002041308","0.002041308"
"3870","0.0015839022","0.0015839022","0.0015839022"
"3891","0.0015367751","0.0015367751","0.0015367751"
"3929","0.0020109178","0.0020109178","0.0020109178"
"3950","0.0021913343","0.0021913343","0.0021913343"
"3988","0.0020104004","0.0020104004","0.0020104004"
"4009","0.0024761774","0.0024761774","0.0024761774"
"4047","0.0017204587","0.0017204587","0.0017204587"
"4068","0.0019333549","0.0019333549","0.0019333549"
"4106","0.0017714468","0.0017714468","0.0017714468"
"4127","0.001431528","0.001431528","0.001431528"
"4165","0.0017798393","0.0017798393","0.0017798393"
"4186","0.0016959495","0.0016959495","0.0016959495"
"4224","0.0017154823","0.0017154823","0.0017154823"
"4245","0.0014081853","0.0014081853","0.0014081853"
"4283","0.0017904076","0.0017904076","0.0017904076"
"4304","0.0014411814","0.0014411814","0.0014411814"
"4342","0.001654854","0.001654854","0.001654854"
"4363","0.0010496228","0.0010496228","0.0010496228"
"4401","0.0017930345","0.0017930345","0.0017930345"
"4422","0.0021443134","0.0021443134","0.0021443134"
"4460","0.0018523766","0.0018523766","0.0018523766"
"4481","0.0013405475","0.0013405475","0.0013405475"
"4519","0.0018141415","0.0018141415","0.0018141415"
"4540","0.0011815052","0.0011815052","0.0011815052"
"4578","0.0014380777","0.0014380777","0.0014380777"
"4599","0.0012618945","0.0012618945","0.0012618945"
"4637","0.0008777795","0.0008777795","0.0008777795"
"4658","0.001212618","0.001212618","0.001212618"
"4696","0.0017978966","0.0017978966","0.0017978966"
"4717","0.0011980181","0.0011980181","0.0011980181"
"4755","0.0016343899","0.0016343899","0.0016343899"
"4776","0.0014591106","0.0014591106","0.0014591106"
"4814","0.0015851816","0.0015851816","0.0015851816"
"4835","0.0013575013","0.0013575013","0.0013575013"
"4873","0.001048789","0.001048789","0.001048789"
"4894","0.0014721921","0.0014721921","0.0014721921"
"4932","0.001215292","0.001215292","0.001215292"
"4953","0.00146371","0.00146371","0.00146371"
"4991","0.00092298264","0.00092298264","0.00092298264"
"5012","0.0013848019","0.0013848019","0.0013848019"
"5050","0.0008647281","0.0008647281","0.0008647281"
"5071","0.0013204042","0.0013204042","0.0013204042"
"5109","0.001306808","0.001306808","0.001306808"
"5130","0.0009668224","0.0009668224","0.0009668224"
"5168","0.0013433116","0.0013433116","0.0013433116"
"5189","0.0011798751","0.0011798751","0.0011798751"
"5227","0.00069812447","0.00069812447","0.00069812447"
"5248","0.001316013","0.001316013","0.001316013"
"5286","0.0010251693","0.0010251693","0.0010251693"
"5307","0.0010076241","0.0010076241","0.0010076241"
"5345","0.0014915246","0.0014915246","0.0014915246"
"5366","0.00081585895","0.00081585895","0.00081585895"
"5404","0.0012670599","0.0012670599","0.0012670599"
"5425","0.0012521299","0.0012521299","0.0012521299"
"5463","0.0006769557","0.0006769557","0.0006769557"
"5484","0.001378135","0.001378135","0.001378135"
"5522","0.001139388","0.001139388","0.001139388"
"5543","0.0011626366","0.0011626366","0.0011626366"
"5581","0.00076806627","0.00076806627","0.00076806627"
"5602","0.00086327","0.00086327","0.00086327"
"5640","0.00088818447","0.00088818447","0.00088818447"
"5661","0.0006740381","0.0006740381","0.0006740381"
"5699","0.0011681297","0.0011681297","0.0011681297"
"5720","0.00096091005","0.00096091005","0.00096091005"
"5758","0.00075917516","0.00075917516","0.00075917516"
"5779","0.0006821672","0.0006821672","0.0006821672"
"5817","0.0011794305","0.0011794305","0.0011794305"
"5838","0.0009194694","0.0009194694","0.0009194694"
"5876","0.0012086689","0.0012086689","0.0012086689"
"5897","0.00073426164","0.00073426164","0.00073426164"
"5935","0.00069810933","0.00069810933","0.00069810933"
"5956","0.00072315254","0.00072315254","0.00072315254"
"5994","0.0014952708","0.0014952708","0.0014952708"
"6015","0.0007095793","0.0007095793","0.0007095793"
"6053","0.0007292017","0.0007292017","0.0007292017"
"6074","0.0009461706","0.0009461706","0.0009461706"
"6112","0.00076046324","0.00076046324","0.00076046324"
"6133","0.00067643076","0.00067643076","0.00067643076"
"6171","0.0007354997","0.0007354997","0.0007354997"
"6192","0.0006225694","0.0006225694","0.0006225694"
"6230","0.000622211","0.000622211","0.000622211"
"6251","0.00070068403","0.00070068403","0.00070068403"
"6289","0.0008062197","0.0008062197","0.0008062197"
"6310","0.0009383352","0.0009383352","0.0009383352"
"6348","0.001030894","0.001030894","0.001030894"
"6369","0.00089187024","0.00089187024","0.00089187024"
"6407","0.0009704441","0.0009704441","0.0009704441"
"6428","0.000928533","0.000928533","0.000928533"
"6466","0.0008659865","0.0008659865","0.0008659865"
"6487","0.00079948036","0.00079948036","0.00079948036"
"6525","0.0010023424","0.0010023424","0.0010023424"
"6546","0.00072365574","0.00072365574","0.00072365574"
"6584","0.0008812523","0.0008812523","0.0008812523"
"6605","0.0007365586","0.0007365586","0.0007365586"
"6643","0.000706029","0.000706029","0.000706029"
"6664","0.0006853705","0.0006853705","0.0006853705"
"6702","0.0010226368","0.0010226368","0.0010226368"
"6723","0.0006687558","0.0006687558","0.0006687558"
"6761","0.00079506956","0.00079506956","0.00079506956"
"6782","0.0010220463","0.0010220463","0.0010220463"
"6820","0.00089395925","0.00089395925","0.00089395925"
"6841","0.0005201952","0.0005201952","0.0005201952"
"6879","0.00060101633","0.00060101633","0.00060101633"
"6900","0.00062381604","0.00062381604","0.00062381604"
"6938","0.0010762413","0.0010762413","0.0010762413"
"6959","0.00036965232","0.00036965232","0.00036965232"
"6997","0.00073879847","0.00073879847","0.00073879847"
"7018","0.00072269334","0.00072269334","0.00072269334"
"7056","0.0010304892","0.0010304892","0.0010304892"
"7077","0.0009710414","0.0009710414","0.0009710414"
"7109","0.00075293315","0.00075293315","0.00075293315"
"7136","0.0005854089","0.0005854089","0.0005854089"
"7174","0.0007182417","0.0007182417","0.0007182417"
"7195","0.0005423108","0.0005423108","0.0005423108"
"7233","0.00063050824","0.00063050824","0.00063050824"
"7254","0.0006953629","0.0006953629","0.0006953629"
"7292","0.0006183858","0.0006183858","0.0006183858"
"7313","0.00061286445","0.00061286445","0.00061286445"
"7351","0.0007801431","0.0007801431","0.0007801431"
"7372","0.00067491474","0.00067491474","0.00067491474"
"7410","0.00078942644","0.00078942644","0.00078942644"
"7431","0.0005636921","0.0005636921","0.0005636921"
"7469","0.0007662928","0.0007662928","0.0007662928"
"7490","0.00043940908","0.00043940908","0.00043940908"
"7528","0.00057694153","0.00057694153","0.00057694153"
"7549","0.00051304844","0.00051304844","0.00051304844"
"7587","0.00062574033","0.00062574033","0.00062574033"
"7608","0.00082789524","0.00082789524","0.00082789524"
"7646","0.000986142","0.000986142","0.000986142"
"7667","0.00065045845","0.00065045845","0.00065045845"
"7705","0.00038042886","0.00038042886","0.00038042886"
"7726","0.0011725518","0.0011725518","0.0011725518"
"7764","0.00066657236","0.00066657236","0.00066657236"
"7785","0.0007842147","0.0007842147","0.0007842147"
"7823","0.0010066618","0.0010066618","0.0010066618"
"7844","0.0008015273","0.0008015273","0.0008015273"
"7882","0.0006417186","0.0006417186","0.0006417186"
"7903","0.00082025345","0.00082025345","0.00082025345"
"7941","0.000983799","0.000983799","0.000983799"
"7962","0.00041540258","0.00041540258","0.00041540258"
"8000","0.00060788135","0.00060788135","0.00060788135"
"8021","0.00042935766","0.00042935766","0.00042935766"
"8059","0.00049806485","0.00049806485","0.00049806485"
"8080","0.0003291158","0.0003291158","0.0003291158"
"8118","0.00065619114","0.00065619114","0.00065619114"
"8139","0.00056009303","0.00056009303","0.00056009303"
"8177","0.00070834905","0.00070834905","0.00070834905"
"8198","0.0006120332","0.0006120332","0.0006120332"
"8236","0.0011462794","0.0011462794","0.0011462794"
"8257","0.0006731224","0.0006731224","0.0006731224"
"8295","0.0008728121","0.0008728121","0.0008728121"
"8316","0.0007279202","0.0007279202","0.0007279202"
"8354","0.0011884647","0.0011884647","0.0011884647"
"8375","0.0004503821","0.0004503821","0.0004503821"
"8413","0.0007856997","0.0007856997","0.0007856997"
"8434","0.0013143177","0.0013143177","0.0013143177"
"8472","0.0007915989","0.0007915989","0.0007915989"
"8493","0.0010395822","0.0010395822","0.0010395822"
"8525","0.0008289086","0.0008289086","0.0008289086"
"8552","0.0012782956","0.0012782956","0.0012782956"
"8590","0.0007072916","0.0007072916","0.0007072916"
"8611","0.0008261335","0.0008261335","0.0008261335"
"8649","0.00052245834","0.00052245834","0.00052245834"
"8670","0.0007421068","0.0007421068","0.0007421068"
"8708","0.0005602229","0.0005602229","0.0005602229"
"8729","0.00071466883","0.00071466883","0.00071466883"
"8767","0.00030660286","0.00030660286","0.00030660286"
"8788","0.0006712387","0.0006712387","0.0006712387"
"8826","0.0011690011","0.0011690011","0.0011690011"
"8847","0.00073724065","0.00073724065","0.00073724065"
"8885","0.0006383561","0.0006383561","0.0006383561"
"8906","0.0005948796","0.0005948796","0.0005948796"
"8944","0.00059722346","0.00059722346","0.00059722346"
"8965","0.00087469106","0.00087469106","0.00087469106"
"8997","0.00054517534","0.00054517534","0.00054517534"
"9024","0.0010581792","0.0010581792","0.0010581792"
"9062","0.00026720442","0.00026720442","0.00026720442"
"9083","0.0005549515","0.0005549515","0.0005549515"
"9121","0.00036595252","0.00036595252","0.00036595252"
"9142","0.00024550545","0.00024550545","0.00024550545"
"9180","0.00068207475","0.00068207475","0.00068207475"
"9201","0.0009440936","0.0009440936","0.0009440936"
"9239","0.0008914739","0.0008914739","0.0008914739"
"9260","0.0006525854","0.0006525854","0.0006525854"
"9298","0.000581942","0.000581942","0.000581942"
"9319","0.0007320857","0.0007320857","0.0007320857"
"9357","0.0008493303","0.0008493303","0.0008493303"
"9378","0.00057704333","0.00057704333","0.00057704333"
"9416","0.00071447145","0.00071447145","0.00071447145"
"9437","0.0007934061","0.0007934061","0.0007934061"
"9475","0.0008463626","0.0008463626","0.0008463626"
"9496","0.0005033161","0.0005033161","0.0005033161"
"9534","0.0009422578","0.0009422578","0.0009422578"
"9555","0.0003739361","0.0003739361","0.0003739361"
"9593","0.0003964303","0.0003964303","0.0003964303"
"9614","0.000454617","0.000454617","0.000454617"
"9652","0.0008063403","0.0008063403","0.0008063403"
"9673","0.0005425716","0.0005425716","0.0005425716"
"9711","0.0006770341","0.0006770341","0.0006770341"
"9732","0.0005698101","0.0005698101","0.0005698101"
"9770","0.00085019716","0.00085019716","0.00085019716"
"9791","0.00063877547","0.00063877547","0.00063877547"
"9829","0.0009361308","0.0009361308","0.0009361308"
"9850","0.000814789","0.000814789","0.000814789"
"9888","0.0009916452","0.0009916452","0.0009916452"
"9909","0.00071202836","0.00071202836","0.00071202836"
"9947","0.00045278948","0.00045278948","0.00045278948"
"9968","0.00040627242","0.00040627242","0.00040627242"
"10006","0.0008531428","0.0008531428","0.0008531428"
"10027","0.00020074363","0.00020074363","0.00020074363"
"10065","0.00075962447","0.00075962447","0.00075962447"
"10086","0.00045161982","0.00045161982","0.00045161982"
"10124","0.00031051537","0.00031051537","0.00031051537"
"10145","0.0006514436","0.0006514436","0.0006514436"
"10183","0.0002156832","0.0002156832","0.0002156832"
"10204","0.001101871","0.001101871","0.001101871"
"10242","0.000348791","0.000348791","0.000348791"
"10263","0.0008880684","0.0008880684","0.0008880684"
"10301","0.00067970355","0.00067970355","0.00067970355"
"10322","0.0013681565","0.0013681565","0.0013681565"
"10360","0.00074595015","0.00074595015","0.00074595015"
"10381","0.00039181186","0.00039181186","0.00039181186"
"10419","0.0006762114","0.0006762114","0.0006762114"
"10440","0.0005062865","0.0005062865","0.0005062865"
"10478","0.0007181072","0.0007181072","0.0007181072"
"10499","0.00078510935","0.00078510935","0.00078510935"
"10537","0.00015713007","0.00015713007","0.00015713007"
"10558","0.00053603575","0.00053603575","0.00053603575"
"10596","0.0006503147","0.0006503147","0.0006503147"
"10617","0.0005775228","0.0005775228","0.0005775228"
"10655","0.0007867599","0.0007867599","0.0007867599"
"10676","0.0006475228","0.0006475228","0.0006475228"
"10714","0.00023231794","0.00023231794","0.00023231794"
"10735","0.0006618539","0.0006618539","0.0006618539"
"10773","0.00016706665","0.00016706665","0.00016706665"
"10794","0.00015198362","0.00015198362","0.00015198362"
"10832","0.00069641526","0.00069641526","0.00069641526"
"10853","0.0006282534","0.0006282534","0.0006282534"
"10891","0.000949554","0.000949554","0.000949554"
"10912","0.00059252244","0.00059252244","0.00059252244"
"10950","0.00047053312","0.00047053312","0.00047053312"
"10971","0.00050892297","0.00050892297","0.00050892297"
"11009","0.0008848679","0.0008848679","0.0008848679"
"11030","0.00018478293","0.00018478293","0.00018478293"
"11068","0.0006295524","0.0006295524","0.0006295524"
"11089","0.00015932885","0.00015932885","0.00015932885"
"11127","0.00084813137","0.00084813137","0.00084813137"
"11148","0.00047279662","0.00047279662","0.00047279662"
"11186","0.00023826722","0.00023826722","0.00023826722"
"11207","0.0005691775","0.0005691775","0.0005691775"
"11245","0.00079569157","0.00079569157","0.00079569157"
"11266","0.00040870332","0.00040870332","0.00040870332"
"11304","0.00046454283","0.00046454283","0.00046454283"
"11325","0.00071786466","0.00071786466","0.00071786466"
"11363","0.000403283","0.000403283","0.000403283"
"11384","0.00036884972","0.00036884972","0.00036884972"
"11422","0.0005479945","0.0005479945","0.0005479945"
"11443","0.0012535831","0.0012535831","0.0012535831"
"11481","0.0010107582","0.0010107582","0.0010107582"
"11502","0.0008134746","0.0008134746","0.0008134746"
"11540","0.00023960184","0.00023960184","0.00023960184"
"11561","0.0005247153","0.0005247153","0.0005247153"
"11599","0.00012485227","0.00012485227","0.00012485227"
"11620","0.0001817827","0.0001817827","0.0001817827"
"11658","0.000575438","0.000575438","0.000575438"
"11679","0.00067739293","0.00067739293","0.00067739293"
"11717","0.0006809219","0.0006809219","0.0006809219"
"11738","0.00028101724","0.00028101724","0.00028101724"
"11776","0.0008895748","0.0008895748","0.0008895748"
"11797","0.00059113227","0.00059113227","0.00059113227"
"11835","0.0018524247","0.0018524247","0.0018524247"
"11856","0.0012941018","0.0012941018","0.0012941018"
"11894","0.00021305485","0.00021305485","0.00021305485"
"11915","0.00013540017","0.00013540017","0.00013540017"
"11953","0.00062170817","0.00062170817","0.00062170817"
"11974","0.0002197328","0.0002197328","0.0002197328"
"12012","0.00071097654","0.00071097654","0.00071097654"
"12033","0.000090514775","0.000090514775","0.000090514775"
"12071","0.00089740613","0.00089740613","0.00089740613"
"12092","0.0008064913","0.0008064913","0.0008064913"
"12130","0.00064003706","0.00064003706","0.00064003706"
"12151","0.0005971559","0.0005971559","0.0005971559"
"12189","0.0006691888","0.0006691888","0.0006691888"
"12210","0.00056390144","0.00056390144","0.00056390144"
"12248","0.00053654937","0.00053654937","0.00053654937"
"12269","0.00011582279","0.00011582279","0.00011582279"
"12307","0.0006312236","0.0006312236","0.0006312236"
"12328","0.00044426034","0.00044426034","0.00044426034"
"12366","0.00040666378","0.00040666378","0.00040666378"
"12387","0.00044738612","0.00044738612","0.00044738612"
"12425","0.00033675198","0.00033675198","0.00033675198"
"12446","0.00025779853","0.00025779853","0.00025779853"
"12484","0.0003857934","0.0003857934","0.0003857934"
"12505","0.00042464052","0.00042464052","0.00042464052"
"12543","0.0005399765","0.0005399765","0.0005399765"
"12564","0.0001477408","0.0001477408","0.0001477408"
"12602","0.0005073469","0.0005073469","0.0005073469"
"12623","0.00045019758","0.00045019758","0.00045019758"
"12661","0.0003964924","0.0003964924","0.0003964924"
"12682","0.000102646365","0.000102646365","0.000102646365"
"12720","0.0009005733","0.0009005733","0.0009005733"
"12741","0.00011620258","0.00011620258","0.00011620258"
"12779","0.00032460643","0.00032460643","0.00032460643"
"12800","0.00035760543","0.00035760543","0.00035760543"
"12838","0.0004070611","0.0004070611","0.0004070611"
"12859","0.0006772687","0.0006772687","0.0006772687"
"12897","0.0008140039","0.0008140039","0.0008140039"
"12918","0.0006673335","0.0006673335","0.0006673335"
"12956","0.00010601408","0.00010601408","0.00010601408"
"12977","0.00035396812","0.00035396812","0.00035396812"
"13015","0.00077870354","0.00077870354","0.00077870354"
"13036","0.00073847116","0.00073847116","0.00073847116"
"13074","0.00028463258","0.00028463258","0.00028463258"
"13095","0.0006192298","0.0006192298","0.0006192298"
"13133","0.00009716756","0.00009716756","0.00009716756"
"13154","0.000103535844","0.000103535844","0.000103535844"
"13192","0.00039537254","0.00039537254","0.00039537254"
"13213","0.00044750236","0.00044750236","0.00044750236"
"13251","0.00056329963","0.00056329963","0.00056329963"
"13272","0.000084487954","0.000084487954","0.000084487954"
"13310","0.00044639283","0.00044639283","0.00044639283"
"13331","0.00014279669","0.00014279669","0.00014279669"
"13369","0.0002997222","0.0002997222","0.0002997222"
"13390","0.00073897373","0.00073897373","0.00073897373"
"13428","0.00010953188","0.00010953188","0.00010953188"
"13449","0.000115259914","0.000115259914","0.000115259914"
"13487","0.0003174158","0.0003174158","0.0003174158"
"13508","0.00030511626","0.00030511626","0.00030511626"
"13546","0.00026922676","0.00026922676","0.00026922676"
"13567","0.00018426936","0.00018426936","0.00018426936"
"13605","0.00012106078","0.00012106078","0.00012106078"
"13626","0.000042243406","0.000042243406","0.000042243406"
"13664","0.000030719977","0.000030719977","0.000030719977"
"13685","0.0003836432","0.0003836432","0.0003836432"
"13723","0.00025522462","0.00025522462","0.00025522462"
"13744","0.0003671834","0.0003671834","0.0003671834"
"13782","0.00047453077","0.00047453077","0.00047453077"
"13803","0.000027626553","0.000027626553","0.000027626553"
"13841","0.00011327622","0.00011327622","0.00011327622"
"13862","0.00015242417","0.00015242417","0.00015242417"
"13900","0.00055950024","0.00055950024","0.00055950024"
"13921","0.00007155597","0.00007155597","0.00007155597"
"13959","0.00033725624","0.00033725624","0.00033725624"
"13980","0.0008892629","0.0008892629","0.0008892629"
"14018","0.0005528478","0.0005528478","0.0005528478"
"14039","0.000263345","0.000263345","0.000263345"
"14077","0.000065432185","0.000065432185","0.000065432185"
"14098","0.0011103965","0.0011103965","0.0011103965"
"14136","0.00006268282","0.00006268282","0.00006268282"
"14157","0.000023593095","0.000023593095","0.000023593095"
"14195","0.00029370154","0.00029370154","0.00029370154"
"14216","0.00025725423","0.00025725423","0.00025725423"
"14254","0.000025938523","0.000025938523","0.000025938523"
"14275","0.00031287625","0.00031287625","0.00031287625"
"14313","0.00028065278","0.00028065278","0.00028065278"
"14334","0.0004116862","0.0004116862","0.0004116862"
"14372","0.00006389023","0.00006389023","0.00006389023"
"14393","0.00051458855","0.00051458855","0.00051458855"
"14431","0.00003178861","0.00003178861","0.00003178861"
"14452","0.0003715241","0.0003715241","0.0003715241"
"14490","0.0006254466","0.0006254466","0.0006254466"
"14511","0.00049998687","0.00049998687","0.00049998687"
"14549","0.0012058323","0.0012058323","0.0012058323"
"14570","0.0009038973","0.0009038973","0.0009038973"
"14608","0.00049838796","0.00049838796","0.00049838796"
"14629","0.00022825642","0.00022825642","0.00022825642"